,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
114,10/05/2021,India,171098918.0,8215415.0,58011.0,135192013.0,35906905.0,0.0,0.0,0.0,16727082.0,154371836.0,0.0,20288.0,0.0,0.0,0.0,18167977.0,61966293.0,55038117.0,70948079.0,64225501.0,18433.0,135192013.0
115,11/05/2021,India,173862643.0,7848368.0,56288.0,136557345.0,37305298.0,0.0,0.0,0.0,17081853.0,156780790.0,0.0,20315.0,0.0,0.0,0.0,18768175.0,62460166.0,55307756.0,71722365.0,64816275.0,18705.0,136557345.0
116,12/05/2021,India,176045577.0,7572978.0,54605.0,137805245.0,38240332.0,0.0,0.0,0.0,17459811.0,158585766.0,0.0,20352.0,0.0,0.0,0.0,19307387.0,62926016.0,55549219.0,72431855.0,65354414.0,18976.0,137805245.0
117,13/05/2021,India,178361846.0,7238072.0,52103.0,139087590.0,39274256.0,0.0,0.0,0.0,17840229.0,160521617.0,0.0,20415.0,0.0,0.0,0.0,19863113.0,63401077.0,55799375.0,73161834.0,65906538.0,19218.0,139087590.0
118,14/05/2021,India,179646413.0,5861579.0,42398.0,139861462.0,39784951.0,0.0,0.0,0.0,18087664.0,161558739.0,0.0,20432.0,0.0,0.0,0.0,20255885.0,63656217.0,55924598.0,73607113.0,66234957.0,19392.0,139861462.0
119,15/05/2021,India,181544536.0,7183448.0,51190.0,141132112.0,40412424.0,0.0,0.0,0.0,18535310.0,163009216.0,0.0,20459.0,0.0,0.0,0.0,20902588.0,64076941.0,56126114.0,74324379.0,66787921.0,19812.0,141132112.0
120,16/05/2021,India,182251006.0,4278089.0,27979.0,141764335.0,40486671.0,0.0,0.0,0.0,18695475.0,163555521.0,0.0,20473.0,0.0,0.0,0.0,21360117.0,64200432.0,56176752.0,74693401.0,67050966.0,19968.0,141764335.0
121,17/05/2021,India,183817204.0,8089861.0,48246.0,143090218.0,40726986.0,0.0,0.0,0.0,19077536.0,164739599.0,0.0,20512.0,0.0,0.0,0.0,22103586.0,64615446.0,56342950.0,75461311.0,67608590.0,20317.0,143090218.0
122,18/05/2021,India,185191602.0,7311249.0,42755.0,144270200.0,40921402.0,0.0,0.0,0.0,19407170.0,165784285.0,0.0,20586.0,0.0,0.0,0.0,22710882.0,65021417.0,56508521.0,76142110.0,68107465.0,20625.0,144270200.0
123,19/05/2021,India,186410600.0,6683984.0,40289.0,145333606.0,41076994.0,0.0,0.0,0.0,19669911.0,166740487.0,0.0,20659.0,0.0,0.0,0.0,23325439.0,65340955.0,56636839.0,76761977.0,68550747.0,20882.0,145333606.0
124,20/05/2021,India,187886885.0,7547217.0,44986.0,146624652.0,41262233.0,0.0,0.0,0.0,19986188.0,167900451.0,0.0,20755.0,0.0,0.0,0.0,24095416.0,65709875.0,56787668.0,77512357.0,69091006.0,21289.0,146624652.0
125,21/05/2021,India,189344105.0,7425242.0,42679.0,147893976.0,41450129.0,0.0,0.0,0.0,20301735.0,169042095.0,275.0,20821.0,0.0,0.0,0.0,24815544.0,66109139.0,56936352.0,78248902.0,69623495.0,21579.0,147893976.0
126,22/05/2021,India,190936859.0,8649098.0,49046.0,149302864.0,41633995.0,0.0,0.0,0.0,20590582.0,170345955.0,322.0,20858.0,0.0,0.0,0.0,25540064.0,66609184.0,57119494.0,79056922.0,70224054.0,21888.0,149302864.0
127,23/05/2021,India,191877460.0,5338956.0,30180.0,150180408.0,41697052.0,0.0,0.0,0.0,20680782.0,171196318.0,360.0,20870.0,0.0,0.0,0.0,26159678.0,66797754.0,57188219.0,79574984.0,70583303.0,22121.0,150180408.0
128,24/05/2021,India,194313920.0,9601152.0,51161.0,152439044.0,41874876.0,0.0,0.0,0.0,20932868.0,173380665.0,387.0,20918.0,0.0,0.0,0.0,27500303.0,67442972.0,57459394.0,80889623.0,71526736.0,22685.0,152439044.0
129,25/05/2021,India,196463495.0,9133572.0,46265.0,154384464.0,42079031.0,0.0,0.0,0.0,21222896.0,175240154.0,445.0,20981.0,0.0,0.0,0.0,28655080.0,68006383.0,57685358.0,82032580.0,72328742.0,23142.0,154384464.0
130,26/05/2021,India,198425615.0,9309344.0,44319.0,156189641.0,42235974.0,0.0,0.0,0.0,21440904.0,176983511.0,1200.0,21016.0,0.0,0.0,0.0,29673387.0,68568469.0,57908741.0,83084097.0,73082037.0,23507.0,156189641.0
131,27/05/2021,India,201438120.0,10482875.0,44427.0,159006359.0,42431761.0,0.0,0.0,0.0,21732409.0,179703057.0,2654.0,21057.0,0.0,0.0,0.0,31096243.0,69538125.0,58331056.0,84683042.0,74299145.0,24172.0,159006359.0
132,28/05/2021,India,204617572.0,11340655.0,44877.0,161951713.0,42665859.0,0.0,0.0,0.0,22143306.0,182470401.0,3865.0,21092.0,0.0,0.0,0.0,32704761.0,70491958.0,58711772.0,86374510.0,75552353.0,24850.0,161951713.0
133,29/05/2021,India,207796464.0,11069278.0,43049.0,164804095.0,42992369.0,0.0,0.0,0.0,22748715.0,185041368.0,6381.0,21143.0,0.0,0.0,0.0,34394210.0,71322705.0,59041286.0,88027641.0,76750999.0,25455.0,164804095.0
134,30/05/2021,India,208907723.0,5941306.0,22980.0,165823004.0,43084719.0,0.0,0.0,0.0,22948962.0,185950671.0,8090.0,21166.0,0.0,0.0,0.0,35054344.0,71584500.0,59137269.0,88619604.0,77177776.0,25624.0,165823004.0
135,31/05/2021,India,211778491.0,10623839.0,42783.0,168393525.0,43384966.0,0.0,0.0,0.0,23442881.0,188324712.0,10898.0,21260.0,0.0,0.0,0.0,36494965.0,72388059.0,59461062.0,90095606.0,78271582.0,26337.0,168393525.0
136,01/06/2021,India,214314522.0,9930062.0,38044.0,170640412.0,43674110.0,0.0,0.0,0.0,23905095.0,190396381.0,13046.0,21302.0,0.0,0.0,0.0,37657598.0,73158983.0,59772400.0,91381749.0,79231870.0,26793.0,170640412.0
137,02/06/2021,India,216858197.0,10324274.0,38535.0,172945950.0,43912247.0,0.0,0.0,0.0,24376613.0,192467399.0,14185.0,21412.0,0.0,0.0,0.0,38998815.0,73851872.0,60041595.0,92705952.0,80212651.0,27347.0,172945950.0
138,03/06/2021,India,219831571.0,11534619.0,41239.0,175677634.0,44153937.0,0.0,0.0,0.0,25012565.0,194803940.0,15066.0,21470.0,0.0,0.0,0.0,40649116.0,74618017.0,60353715.0,94288015.0,81361633.0,27986.0,175677634.0
139,04/06/2021,India,223642281.0,13131165.0,46141.0,179205337.0,44436944.0,0.0,0.0,0.0,25581498.0,198045267.0,15516.0,21518.0,0.0,0.0,0.0,42587253.0,75746331.0,60810517.0,96289872.0,82885972.0,29493.0,179205337.0
140,05/06/2021,India,227162503.0,12775190.0,45548.0,182451348.0,44711155.0,0.0,0.0,0.0,26213604.0,200932620.0,16279.0,21637.0,0.0,0.0,0.0,44490432.0,76694765.0,61200972.0,98143570.0,84277549.0,30229.0,182451348.0
141,06/06/2021,India,228624578.0,7228531.0,24346.0,183824958.0,44799620.0,0.0,0.0,0.0,26450908.0,202156935.0,16735.0,21706.0,0.0,0.0,0.0,45391190.0,77035519.0,61331191.0,98907905.0,84886553.0,30500.0,183824958.0
142,07/06/2021,India,232063488.0,12625429.0,45459.0,186933771.0,45129717.0,0.0,0.0,0.0,27031124.0,205014564.0,17800.0,21820.0,0.0,0.0,0.0,47233720.0,77930082.0,61699177.0,100656406.0,86246094.0,31271.0,186933771.0
143,08/06/2021,India,234952618.0,11506400.0,41121.0,189503126.0,45449492.0,0.0,0.0,0.0,27571289.0,207362449.0,18880.0,21899.0,0.0,0.0,0.0,48781429.0,78645889.0,62001788.0,102100803.0,87370490.0,31833.0,189503126.0
144,09/06/2021,India,238440129.0,11932713.0,42274.0,192669299.0,45770830.0,0.0,0.0,0.0,28196184.0,210223401.0,20544.0,21959.0,0.0,0.0,0.0,50952882.0,79344582.0,62293642.0,103888483.0,88748112.0,32704.0,192669299.0
145,10/06/2021,India,241846863.0,12035310.0,42414.0,195747476.0,46099387.0,0.0,0.0,0.0,28814428.0,213010415.0,22020.0,21991.0,0.0,0.0,0.0,53072899.0,80018155.0,62574015.0,105607170.0,90106724.0,33582.0,195747476.0
146,11/06/2021,India,245411955.0,12044221.0,42704.0,198977594.0,46434361.0,0.0,0.0,0.0,29426682.0,215962153.0,23120.0,22027.0,0.0,0.0,0.0,55307867.0,80715943.0,62867396.0,107385721.0,91557487.0,34386.0,198977594.0
147,12/06/2021,India,249033094.0,12844959.0,42982.0,202207183.0,46825911.0,0.0,0.0,0.0,29975845.0,219032482.0,24767.0,22075.0,0.0,0.0,0.0,57472406.0,81467278.0,63177391.0,109174763.0,92997290.0,35130.0,202207183.0
148,13/06/2021,India,250656362.0,7549518.0,22768.0,203705131.0,46951231.0,0.0,0.0,0.0,30185294.0,220445754.0,25314.0,22082.0,0.0,0.0,0.0,58561036.0,81756122.0,63296269.0,109979462.0,93690273.0,35396.0,203705131.0
149,14/06/2021,India,254653040.0,14048206.0,46924.0,207274441.0,47378599.0,0.0,0.0,0.0,30779165.0,223847280.0,26595.0,22118.0,0.0,0.0,0.0,60913444.0,82600503.0,63665384.0,111868784.0,95369557.0,36100.0,207274441.0
150,15/06/2021,India,257605528.0,11834657.0,41484.0,209816439.0,47789089.0,0.0,0.0,0.0,31248316.0,226329536.0,27676.0,22127.0,0.0,0.0,0.0,62448482.0,83290805.0,63979181.0,113266182.0,96513504.0,36753.0,209816439.0
151,16/06/2021,India,261118468.0,14252163.0,44447.0,212945352.0,48173116.0,0.0,0.0,0.0,31695663.0,229393676.0,29129.0,22155.0,0.0,0.0,0.0,64643068.0,83939373.0,64262201.0,114978703.0,97929255.0,37394.0,212945352.0
152,17/06/2021,India,264537245.0,13293750.0,42886.0,215944608.0,48592637.0,0.0,0.0,0.0,32252129.0,232253523.0,31593.0,22214.0,0.0,0.0,0.0,66811954.0,84514167.0,64514699.0,116630688.0,99275854.0,38066.0,215944608.0
153,18/06/2021,India,267951571.0,12991192.0,42760.0,218956863.0,48994708.0,0.0,0.0,0.0,32765846.0,235151645.0,34080.0,22257.0,0.0,0.0,0.0,68997968.0,85086167.0,64765494.0,118293011.0,100624989.0,38863.0,218956863.0
154,19/06/2021,India,271833642.0,14175307.0,43724.0,222316897.0,49516745.0,0.0,0.0,0.0,33243363.0,238552905.0,37374.0,22308.0,0.0,0.0,0.0,71342757.0,85786352.0,65076837.0,120139375.0,102137801.0,39721.0,222316897.0
155,20/06/2021,India,275018693.0,12736409.0,24766.0,225211708.0,49806985.0,0.0,0.0,0.0,33448885.0,241530408.0,39400.0,22319.0,0.0,0.0,0.0,73042655.0,86653713.0,65402486.0,121366817.0,103804672.0,40219.0,225211708.0
156,21/06/2021,India,283891764.0,35010311.0,68061.0,233288807.0,50602957.0,0.0,0.0,0.0,34123378.0,249725103.0,43283.0,22345.0,0.0,0.0,0.0,79130988.0,88034483.0,66002905.0,125704054.0,107542051.0,42702.0,233288807.0
157,22/06/2021,India,289961746.0,23436266.0,54639.0,238685516.0,51276230.0,0.0,0.0,0.0,34641890.0,255272448.0,47408.0,22406.0,0.0,0.0,0.0,83190167.0,88947171.0,66423283.0,128567271.0,110074369.0,43876.0,238685516.0
158,23/06/2021,India,296892521.0,27105115.0,59462.0,244944880.0,51947641.0,0.0,0.0,0.0,35392947.0,261448717.0,50857.0,22436.0,0.0,0.0,0.0,88014595.0,89941914.0,66858838.0,131919150.0,112980429.0,45301.0,244944880.0
159,24/06/2021,India,303426850.0,26458510.0,56282.0,250656880.0,52769970.0,0.0,0.0,0.0,36139047.0,267233899.0,53904.0,22588.0,0.0,0.0,0.0,92243148.0,90968877.0,67310981.0,134941971.0,115668447.0,46462.0,250656880.0
160,25/06/2021,India,309802519.0,27953093.0,55202.0,256135000.0,53667519.0,166996837.0,142754166.0,51516.0,37027773.0,272716628.0,58118.0,22709.0,108435293.0,110410673.0,90956553.0,91419590.09821428,90156710.0,66710000.01785714,134941971.0,115668447.0,46462.0,245927505.33962265
161,26/06/2021,India,316535775.0,29924071.0,55142.0,261705883.0,54829892.0,170558604.0,145924320.0,52851.0,37908285.0,278562444.0,65046.0,22885.0,112960394.0,111903438.0,91671943.0,90596032.19642857,89344543.0,66109019.03571428,134941971.0,115668447.0,46462.0,241198130.6792453
162,27/06/2021,India,318473492.0,14362704.0,23886.0,263289938.0,55183554.0,171570354.0,146849924.0,53214.0,38254587.0,280151800.0,67105.0,22996.0,114287302.0,112317011.0,91869179.0,89772474.29464285,88532376.0,65508038.053571425,134941971.0,115668447.0,46462.0,236468756.0188679
163,28/06/2021,India,323836329.0,25874790.0,48855.0,267485789.0,56350540.0,174328759.0,149453113.0,54457.0,39047840.0,284716017.0,72472.0,23099.0,117673231.0,113624093.0,92539005.0,88948916.39285715,87720209.0,64907057.071428575,134941971.0,115668447.0,46462.0,231739381.35849056
164,29/06/2021,India,327685422.0,20606418.0,39263.0,270392224.0,57293198.0,176271011.0,151359083.0,55328.0,39657631.0,287949744.0,78047.0,23129.0,120044665.0,114600753.0,93040004.0,88125358.49107143,86908042.0,64306076.08928572,134941971.0,115668447.0,46462.0,227010006.6981132
165,30/06/2021,India,330553623.0,18568866.0,33381.0,272487181.0,58066442.0,177750688.0,152746870.0,56065.0,40307832.0,290158311.0,87480.0,23217.0,121755682.0,115390323.0,93407618.0,87301800.58928572,86095875.0,63705095.10714286,134941971.0,115668447.0,46462.0,222280632.03773585
166,01/07/2021,India,334913220.0,20310004.0,40094.0,275842378.0,59070842.0,180022023.0,154834173.0,57024.0,40927453.0,293891479.0,94288.0,23290.0,124412877.0,116539731.0,93960612.0,86478242.6875,85283708.0,63104114.125,134941971.0,115668447.0,46462.0,217551257.3773585
167,02/07/2021,India,339447068.0,20812325.0,40091.0,279132514.0,60314554.0,182375868.0,157013277.0,57923.0,41530884.0,297814896.0,101288.0,23467.0,126985291.0,117838292.0,94623485.0,85654684.78571428,84471541.0,62503133.14285714,134941971.0,115668447.0,46462.0,212821882.71698114
168,03/07/2021,India,346054022.0,26140934.0,48778.0,283527017.0,62527005.0,185856473.0,160138342.0,59207.0,42506166.0,303438000.0,109856.0,23695.0,130761114.0,119730672.0,95562236.0,84831126.88392857,83659374.0,61902152.16071428,134941971.0,115668447.0,46462.0,208092508.0566038
169,04/07/2021,India,347766247.0,12321517.0,19122.0,284750483.0,63015764.0,186748495.0,160958198.0,59554.0,42729197.0,304924760.0,112290.0,23780.0,131760228.0,120219354.0,95786665.0,84007568.98214285,82847207.0,61301171.178571425,134941971.0,115668447.0,46462.0,203363133.3962264
170,05/07/2021,India,352412289.0,20486897.0,42139.0,287588808.0,64823481.0,189175605.0,163176110.0,60574.0,43442864.0,308849054.0,120371.0,23798.0,134087877.0,121768778.0,96555634.0,83184011.08035713,82035040.0,60700190.19642857,134941971.0,115668447.0,46462.0,198633758.73584905
171,06/07/2021,India,356192949.0,17691841.0,35607.0,290132865.0,66060084.0,191160373.0,164971125.0,61451.0,44018800.0,312045416.0,128733.0,23960.0,136158617.0,122916328.0,97118004.0,82360453.17857143,81222873.0,60099209.21428572,134941971.0,115668447.0,46462.0,193904384.0754717
172,07/07/2021,India,359728245.0,17449073.0,33655.0,292326546.0,67401699.0,193027060.0,166638938.0,62247.0,44518708.0,315072183.0,137354.0,24041.0,137996472.0,124050399.0,97681374.0,81536895.27678572,80410706.0,59498228.23214286,134941971.0,115668447.0,46462.0,189175009.41509435
173,08/07/2021,India,363866177.0,18408867.0,37073.0,295113298.0,68752879.0,195194201.0,168608604.0,63372.0,45082427.0,318636397.0,147353.0,24103.0,140323602.0,125274577.0,98267998.0,80713337.375,79598539.0,58897247.25,134941971.0,115668447.0,46462.0,184445634.754717
174,09/07/2021,India,367079052.0,15830443.0,31342.0,297184419.0,69894633.0,196883902.0,170130738.0,64412.0,45476306.0,321441373.0,161373.0,24167.0,142074586.0,126245273.0,98759193.0,79889779.47321428,78786372.0,58296266.26785714,134941971.0,115668447.0,46462.0,179716260.0943396
175,10/07/2021,India,370921397.0,15975055.0,32091.0,299620148.0,71301249.0,198911398.0,171944765.0,65234.0,46016442.0,324725183.0,179772.0,24280.0,144140990.0,127450202.0,99330205.0,79066221.57142857,77974205.0,57695285.28571428,134941971.0,115668447.0,46462.0,174986885.4339623
176,11/07/2021,India,372249777.0,8835173.0,14717.0,300474970.0,71774807.0,199593430.0,172590906.0,65441.0,46227004.0,325834486.0,188287.0,24280.0,144850653.0,127867994.0,99531130.0,78242663.66964285,77162038.0,57094304.30357143,134941971.0,115668447.0,46462.0,170257510.7735849
177,12/07/2021,India,376350562.0,17301046.0,35603.0,303057816.0,73292746.0,201700141.0,174584012.0,66409.0,46822284.0,329322624.0,205654.0,24290.0,146972241.0,129180113.0,100198208.0,77419105.76785713,76349871.0,56493323.32142857,134941971.0,115668447.0,46462.0,165528136.11320755
178,13/07/2021,India,380212639.0,15468942.0,33126.0,305477371.0,74735268.0,203712414.0,176432842.0,67383.0,47230844.0,332757295.0,224500.0,24407.0,148978156.0,130436240.0,100798243.0,76595547.86607143,75537704.0,55892342.33928572,134941971.0,115668447.0,46462.0,160798761.4528302
179,14/07/2021,India,386288141.0,14758731.0,31235.0,310042014.0,76246127.0,206783170.0,179436493.0,68478.0,47878858.0,338166245.0,243038.0,24407.0,151234541.0,132856589.0,102197011.0,75771989.96428572,74725537.0,55291361.35714286,134941971.0,115668447.0,46462.0,156069386.79245284
180,15/07/2021,India,390286930.0,16084911.0,35258.0,312624872.0,77662058.0,208881920.0,181335624.0,69386.0,48322223.0,341703521.0,261186.0,24497.0,153409838.0,134089039.0,102788053.0,74948432.0625,73913370.0,54690380.375,134941971.0,115668447.0,46462.0,151340012.1320755
181,16/07/2021,India,394641704.0,16935747.0,37143.0,315177274.0,79464430.0,211136743.0,183434678.0,70283.0,48832941.0,345528530.0,280233.0,24626.0,155648918.0,135521275.0,103471511.0,74124874.16071428,73101203.0,54089399.39285714,134941971.0,115668447.0,46462.0,146610637.4716981
182,17/07/2021,India,399873648.0,18405270.0,39857.0,318403675.0,81469973.0,213861867.0,185940424.0,71357.0,49284948.0,350286122.0,302578.0,24729.0,158454523.0,137167237.0,104251888.0,73301316.25892857,72289036.0,53488418.41071428,134941971.0,115668447.0,46462.0,141881262.81132078
183,18/07/2021,India,401441969.0,9120348.0,16236.0,319469878.0,81972091.0,214657889.0,186712441.0,71639.0,49377691.0,351756263.0,308015.0,24823.0,159352703.0,137615222.0,104474044.0,72477758.35714287,71476869.0,52887437.42857143,134941971.0,115668447.0,46462.0,137151888.1509434
184,19/07/2021,India,406790133.0,19017782.0,42026.0,322905680.0,83884453.0,217407550.0,189309762.0,72821.0,49702746.0,356765200.0,322187.0,24895.0,162164065.0,139322155.0,105303913.0,71654200.45535713,70664702.0,52286456.44642857,134941971.0,115668447.0,46462.0,132422513.49056605
185,20/07/2021,India,410430826.0,14830467.0,33503.0,325242678.0,85188148.0,219282113.0,191075012.0,73701.0,50023562.0,360070547.0,336717.0,24895.0,164156483.0,140448106.0,105826237.0,70830642.55357143,69852535.0,51685475.46428572,134941971.0,115668447.0,46462.0,127693138.83018869
186,21/07/2021,India,412817034.0,11772741.0,23842.0,326792911.0,86024123.0,220516550.0,192226247.0,74237.0,50204520.0,362262299.0,350215.0,24955.0,165490766.0,141158729.0,106167539.0,70007084.65178572,69040368.0,51084494.48214286,134941971.0,115668447.0,46462.0,122963764.16981134
187,22/07/2021,India,418366838.0,18416197.0,41363.0,330465663.0,87901175.0,223376425.0,194914788.0,75625.0,50586096.0,367417104.0,363638.0,25048.0,168588236.0,142841291.0,106937311.0,69183526.75,68228201.0,50483513.5,134941971.0,115668447.0,46462.0,118234389.50943397
188,23/07/2021,India,422845298.0,16337977.0,37521.0,333352959.0,89492339.0,225676609.0,197091984.0,76705.0,51020810.0,371447023.0,377465.0,25048.0,171051873.0,144211690.0,107581735.0,68359968.84821428,67416034.0,49882532.51785714,134941971.0,115668447.0,46462.0,113505014.8490566
189,24/07/2021,India,428109930.0,18476847.0,40423.0,336917806.0,91192124.0,228432995.0,199598934.0,78001.0,51538610.0,376177250.0,394070.0,25102.0,174129036.0,145718727.0,108262167.0,67536410.94642857,66603867.0,49281551.53571428,134941971.0,115668447.0,46462.0,108775640.18867925
190,25/07/2021,India,430170531.0,10784124.0,19973.0,338346937.0,91823594.0,229530717.0,200561391.0,78423.0,51767129.0,378003458.0,399944.0,25179.0,175393190.0,146262751.0,108514590.0,66712853.04464285,65791700.0,48680570.55357143,134941971.0,115668447.0,46462.0,104046265.5283019
191,26/07/2021,India,436861480.0,22339305.0,46007.0,343039824.0,93821656.0,232940580.0,203840892.0,80008.0,52419879.0,384030365.0,411236.0,25223.0,179142928.0,148284870.0,109433682.0,65889295.14285714,64979533.0,48079589.57142857,134941971.0,115668447.0,46462.0,99316890.86792454
192,27/07/2021,India,441128674.0,16549712.0,38079.0,345867755.0,95260919.0,235125348.0,205922411.0,80915.0,52894031.0,387811369.0,423274.0,25307.0,181617271.0,149496636.0,110014767.0,65065737.24107143,64167366.0,47478608.58928572,134941971.0,115668447.0,46462.0,94587516.20754719
193,28/07/2021,India,445696580.0,0.0,0.0,349104325.0,96592255.0,237477784.0,208136635.0,82161.0,53408734.0,391853470.0,434376.0,25432.0,184431510.0,150689722.0,110575348.0,64242179.33928572,63355199.0,46877627.60714286,134941971.0,115668447.0,46462.0,89858141.54716983
194,29/07/2021,India,450997892.0,20051908.0,43876.0,352679959.0,98317933.0,240211089.0,210703313.0,83490.0,54031515.0,396521739.0,444638.0,25432.0,187633421.0,152107728.0,111256743.0,63418621.4375,62543032.0,46276646.625,134941971.0,115668447.0,46462.0,85128766.88679248
195,30/07/2021,India,456471250.0,20918871.0,45339.0,356348903.0,100122347.0,242983261.0,213403098.0,84891.0,54580577.0,401434035.0,456638.0,25507.0,190811644.0,153629017.0,112030589.0,62595063.53571428,61730865.0,45675665.64285714,134941971.0,115668447.0,46462.0,80399392.2264151
196,31/07/2021,India,463113439.0,22141942.0,47334.0,361264651.0,101848788.0,246409497.0,216617587.0,86541.0,55439978.0,407198907.0,474554.0,25626.0,195087768.0,155232209.0,112793462.0,61771505.63392857,60918698.0,45074684.66071428,134941971.0,115668447.0,46462.0,75670017.56603774
197,01/08/2021,India,467769865.0,9847327.0,20066.0,365110984.0,102658881.0,248763622.0,218919118.0,87125.0,56043444.0,411243920.0,482501.0,25626.0,197208754.0,156775004.0,113786107.0,60947947.73214285,60106531.0,44473703.67857143,134941971.0,115668447.0,46462.0,70940642.90566039
198,02/08/2021,India,473977156.0,22612516.0,47979.0,369654820.0,104322336.0,251922714.0,221965874.0,88568.0,56851465.0,416629951.0,495740.0,25730.0,201077466.0,158350312.0,114549378.0,60124389.83035714,59294364.0,43872722.69642857,134941971.0,115668447.0,46462.0,66211268.24528304
199,03/08/2021,India,480643928.0,23639645.0,47616.0,375040194.0,105603734.0,255277644.0,225275770.0,90514.0,57595129.0,422539027.0,509772.0,25794.0,205389843.0,159919512.0,115334573.0,59300831.928571425,58482197.0,43271741.71428572,134941971.0,115668447.0,46462.0,61481893.584905684
200,04/08/2021,India,484911273.0,17215840.0,35467.0,378269912.0,106641361.0,257443333.0,227376100.0,91840.0,58451360.0,425936633.0,523280.0,25864.0,208270944.0,160857531.0,115782798.0,58477274.02678572,57670030.0,42670760.73214286,134941971.0,115668447.0,46462.0,56752518.92452833
201,05/08/2021,India,490760938.0,22435536.0,48656.0,382658786.0,108102152.0,260416391.0,230251149.0,93398.0,59350900.0,430872848.0,537190.0,25936.0,212090029.0,162222930.0,116447979.0,57653716.125,56857863.0,42069779.75,134941971.0,115668447.0,46462.0,52023144.26415095
202,06/08/2021,India,500087070.0,20015484.0,41826.0,390344882.0,109742188.0,263310052.0,233084386.0,94678.0,60386946.0,435549916.0,552254.0,26021.0,215689684.0,163655423.0,117144009.0,56830158.22321428,56045696.0,41468798.76785714,134941971.0,115668447.0,46462.0,47293769.603773594
203,07/08/2021,India,505787038.0,22675183.0,46089.0,394599261.0,111187777.0,266234950.0,235857946.0,96188.0,61266355.0,440351772.0,570957.0,26120.0,219501484.0,164936885.0,117750715.0,56006600.32142857,55233529.0,40867817.78571428,134941971.0,115668447.0,46462.0,42564394.94339624
204,08/08/2021,India,507727903.0,10353120.0,18971.0,395961470.0,111766433.0,267236380.0,236796948.0,96621.0,61524134.0,442029168.0,576647.0,26380.0,220716113.0,165420515.0,117993321.0,55183042.41964286,54421362.0,40266836.80357143,134941971.0,115668447.0,46462.0,37835020.28301889
205,09/08/2021,India,513228400.0,21978176.0,46163.0,400150406.0,113077994.0,270163622.0,239518609.0,98275.0,62367416.0,446825051.0,588039.0,26542.0,224330364.0,166757453.0,118692689.0,54359484.51785714,53609195.0,39665855.82142857,134941971.0,115668447.0,46462.0,33105645.622641534
206,10/08/2021,India,439910060.42857146,18838436.85714286,39568.57142857143,342986065.5714286,96923994.85714285,231568820.57142857,205301666.42857143,84235.71428571429,53457785.14285714,382992904.14285713,583584.1590909091,26139.863636363636,222987377.7245509,165759307.29341316,117982165.85628742,53535926.616071425,52797028.0,39064874.83928572,134941971.0,115668447.0,46462.0,28376270.96226418
207,11/08/2021,India,366591720.85714287,15698697.714285715,32974.142857142855,285821725.14285713,80769995.71428572,192974019.14285713,171084723.85714287,70196.42857142858,44548154.28571428,319160757.28571427,579129.3181818182,25737.727272727272,221644391.4491018,164761161.58682635,117271642.71257485,52712368.71428572,51984861.0,38463893.85714286,134941971.0,115668447.0,46462.0,23646896.301886797
208,12/08/2021,India,293273381.28571427,12558958.57142857,26379.714285714286,228657384.71428573,64615996.57142857,154379217.71428573,136867781.28571427,56157.142857142855,35638523.42857143,255328610.42857143,574674.4772727273,25335.590909090908,220301405.1736527,163763015.88023952,116561119.56886227,51888810.8125,51172694.0,37862912.875,134941971.0,115668447.0,46462.0,18917521.641509444
